,house,apartment,townhouse,shop,department store,factory,warehouse,sedan,SUV,sports car,marine cargo,turboprop aircraft,light sport aircraft,property_value,claim_amount,pml,deductible,payment,water damage,theft,nat cat,fire,other,collision
7935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15034080946321596,-0.0670571894618771,-0.20856585748419523,-0.11284722252554111,-0.04561396967674056,0.0,0.0,0.0,0.0,1.0,0.0
7936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1417956011039595,-0.06766945771510237,-0.20136955066086548,-0.15371313936185255,-0.04589186228471652,0.0,0.0,0.0,1.0,0.0,0.0
7937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.094796955128049,-0.06300317658992995,-0.17018555442643654,0.009750527983393221,-0.04231550524293888,0.0,0.0,0.0,1.0,0.0,0.0
7938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08465242041633654,-0.067654966158813,-0.05024710737094061,-0.11284722252554111,-0.046278495478422214,1.0,0.0,0.0,0.0,0.0,0.0
7939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2172782749440582,-0.06851359086895731,-0.25174369842417377,-0.15371313936185255,-0.04683025326527304,0.0,0.0,0.0,1.0,0.0,0.0
7940,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04494990636571968,-0.060286009785675825,-0.13660278925089767,-0.17414609778000828,-0.03748259032161775,1.0,0.0,0.0,0.0,0.0,0.0
7941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18594584429345118,-0.06772742394025978,-0.23255354689529442,0.009750527983393221,-0.047567272790774516,1.0,0.0,0.0,0.0,0.0,0.0
7942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04352570497251027,-0.06611886119214135,-0.13660278925089767,-0.15371313936185255,-0.04416812262944532,0.0,0.0,0.0,0.0,1.0,0.0
7943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16102231991228652,-0.06274232857672155,-0.21576216430752498,-0.11284722252554111,-0.040817301617329334,0.0,0.0,1.0,0.0,0.0,0.0
7944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02572318755739266,-0.07038662451935648,-0.12460894454534809,-0.11284722252554111,-0.1262712922844892,1.0,0.0,0.0,0.0,0.0,0.0
7945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16743122618172887,-0.0654993471607714,-0.2181609332486349,0.009750527983393221,-0.1262712922844892,1.0,0.0,0.0,0.0,0.0,0.0
7946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21442987215763937,-0.06412989509142733,-0.25174369842417377,-0.17414609778000828,-0.04175569259788585,0.0,0.0,1.0,0.0,0.0,0.0
7947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26356482022336397,-0.05702540962057087,-0.2829276946586027,-0.17414609778000828,-0.0338579041306269,0.0,0.0,0.0,1.0,0.0,0.0
7948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01290537501850798,-0.06211556876720693,-0.11501386878090841,0.009750527983393221,-0.041328785113169154,0.0,0.0,1.0,0.0,0.0,0.0
7949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07200973283669845,-0.06331474505015108,-0.155792940779777,0.009750527983393221,-0.04266186414563356,0.0,0.0,0.0,1.0,0.0,0.0
7950,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2528833097742934,-0.06978522493334824,-0.27573138783527296,-0.11284722252554111,-0.04864662378986957,1.0,0.0,0.0,0.0,0.0,0.0
7951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0933727537348396,-0.06623117075338385,-0.17018555442643654,-0.17414609778000828,-0.0440916014765244,0.0,0.0,0.0,1.0,0.0,0.0
7952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13609879553112186,-0.05940564774109749,-0.19897078171975555,-0.17414609778000828,-0.03650392505005022,1.0,0.0,0.0,0.0,0.0,0.0
7953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26712532370638753,-0.0743718024989292,-0.2853264635997126,-0.11284722252554111,-0.05374534903186337,0.0,0.0,0.0,0.0,1.0,0.0
7954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20944516728140644,-0.0663760863162774,-0.24694616054195392,-0.15371313936185255,-0.04445407009562349,0.0,0.0,0.0,1.0,0.0,0.0
7955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027859489647206775,-0.07660350216748991,-0.12460894454534809,0.009750527983393221,-0.05743447408847183,0.0,0.0,0.0,1.0,0.0,0.0
7956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16315862200210063,-0.07499856230844382,-0.21576216430752498,0.009750527983393221,-0.05565032299668411,0.0,0.0,0.0,1.0,0.0,0.0
7957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057767718904604366,-0.06712602435425154,-0.14619786501533735,0.009750527983393221,-0.04689871955999176,1.0,0.0,0.0,0.0,0.0,0.0
7958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32409337943476385,-0.06935772402281226,-0.32370676665747133,-0.11284722252554111,-0.04817138715593966,1.0,0.0,0.0,0.0,0.0,0.0
7959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07200973283669845,-0.06549572427169906,-0.155792940779777,0.009750527983393221,-0.045086376464496335,1.0,0.0,0.0,0.0,0.0,0.0
7960,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21371777146103466,-0.07176694525591758,-0.24934492948306383,-0.17414609778000828,-0.05024551314300665,0.0,0.0,1.0,0.0,0.0,0.0
7961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029108566081169587,-0.07038300163028414,-0.0862286414875894,-0.15371313936185255,-0.048908406681441134,1.0,0.0,0.0,0.0,0.0,0.0
7962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23792919514559463,-0.06568773739253302,-0.26613631207083327,-0.17414609778000828,-0.1262712922844892,1.0,0.0,0.0,0.0,0.0,0.0
7963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2058846637983829,-0.07009679339356938,-0.244547391600844,-0.15371313936185255,-0.04859023978245416,1.0,0.0,0.0,0.0,0.0,0.0
7964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2172782749440582,-0.06406830597719756,-0.25174369842417377,-0.11284722252554111,-0.042291340668332275,0.0,0.0,0.0,1.0,0.0,0.0
7965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10103073643824474,-0.0699301404962418,-0.03825326266539102,0.009750527983393221,-0.050015949684243895,1.0,0.0,0.0,0.0,0.0,0.0
7966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20232416031535938,-0.06665142588577515,-0.24214862265973408,-0.11284722252554111,-0.04516289761741725,1.0,0.0,0.0,0.0,0.0,0.0
7967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11331157323977133,-0.07182128859200267,-0.18217939913198614,0.009750527983393221,-0.052118267675018586,1.0,0.0,0.0,0.0,0.0,0.0
7968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111752711499572,-0.06192717853544531,-0.18217939913198614,-0.17414609778000828,-0.03930701570441648,0.0,0.0,0.0,1.0,0.0,0.0
7969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20944516728140644,-0.07023084028924592,-0.24694616054195392,0.009750527983393221,-0.05035022629963527,0.0,0.0,0.0,0.0,1.0,0.0
7970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06044099673177659,-0.0690352868953741,-0.06463972101760013,0.009750527983393221,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
7971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11544787532958543,-0.07339362244939772,-0.18457816807309604,0.009750527983393221,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
7972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1702796289681477,-0.0671694990231196,-0.22055970218974483,-0.15371313936185255,-0.045336077068764594,1.0,0.0,0.0,0.0,0.0,0.0
7973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12399308368884189,-0.06964030937045469,-0.1893757059553159,-0.15371313936185255,-0.048082783715715435,0.0,0.0,0.0,1.0,0.0,0.0
7974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3475927024227191,-0.06776365283098316,-0.34049814924524074,-0.15371313936185255,-0.045996575441345146,1.0,0.0,0.0,0.0,0.0,0.0
7975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08482754537558314,-0.07619049281324329,-0.1629892476031068,-0.15371313936185255,-0.055364375530505945,1.0,0.0,0.0,0.0,0.0,0.0
7976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27638263276224867,-0.06778901305448955,-0.29252277042304237,-0.17414609778000828,-0.04582339598999781,0.0,0.0,0.0,1.0,0.0,0.0
7977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02269965981172725,-0.0723284930621301,-0.09102617936980922,-0.11284722252554111,-0.051473879018842435,0.0,0.0,1.0,0.0,0.0,0.0
7978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18594584429345118,-0.06522400759127366,-0.23255354689529442,-0.17414609778000828,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
7979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13040198995828423,-0.0635031352819127,-0.1941732438375357,-0.15371313936185255,-0.04126031881845044,0.0,0.0,0.0,1.0,0.0,0.0
7980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064964687490656385,-0.06285463813796406,-0.11021633089868857,-0.11284722252554111,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
7981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3340627891872297,-0.06831795485905101,-0.33090307348080106,0.009750527983393221,-0.04822374373425397,0.0,0.0,1.0,0.0,0.0,0.0
7982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06560082656725612,-0.07325595266464884,-0.1509954028975572,-0.17414609778000828,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
7983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28777624390792395,-0.07421601826881863,-0.29971907724637215,-0.15371313936185255,-0.05316942667040593,1.0,0.0,0.0,0.0,0.0,0.0
7984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20730886519159233,-0.06776727572005552,-0.24694616054195392,-0.15371313936185255,-0.04600060287044625,0.0,0.0,0.0,1.0,0.0,0.0
7985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24647440350485106,-0.06508996069559711,-0.27333261889416305,-0.17414609778000828,-0.0428229613096776,0.0,0.0,0.0,1.0,0.0,0.0
7986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2977456536603898,-0.06534356293066083,-0.30691538406970187,-0.17414609778000828,-0.04310488134675467,1.0,0.0,0.0,0.0,0.0,0.0
7987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19235475056289353,-0.07170535614168783,-0.23495231583640433,0.009750527983393221,-0.051989389943783354,1.0,0.0,0.0,0.0,0.0,0.0
7988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05847981960120907,-0.0659377167385244,-0.14619786501533735,-0.17414609778000828,-0.04376537971933522,1.0,0.0,0.0,0.0,0.0,0.0
7989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18879424707987,-0.06552833027335012,-0.23255354689529442,-0.11284722252554111,-0.04391439459607596,0.0,0.0,1.0,0.0,0.0,0.0
7990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015117638728327069,-0.07668320572708137,-0.10781756195757866,-0.11284722252554111,-0.05631484879836577,0.0,0.0,0.0,1.0,0.0,0.0
7991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16671912548512416,-0.06530008826179276,-0.2181609332486349,-0.11284722252554111,-0.0436606665627066,0.0,0.0,1.0,0.0,0.0,0.0
7992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17597643454098533,-0.0722995099495514,-0.22535724007196464,-0.11284722252554111,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
7993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06987343074688435,-0.06829259463554464,-0.1533941718386671,-0.17414609778000828,-0.04638320863505084,0.0,0.0,0.0,0.0,1.0,0.0
7994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22368718121350054,-0.07009317050449704,-0.2565412363063936,-0.17414609778000828,-0.04838484089829801,1.0,0.0,0.0,0.0,0.0,0.0
7995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16600702478851945,-0.07036488718492245,-0.2181609332486349,-0.15371313936185255,-0.04888826953593563,0.0,0.0,1.0,0.0,0.0,0.0
7996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18309744150703236,-0.06852808242524666,-0.2301547779541845,-0.11284722252554111,-0.04724910589178754,0.0,0.0,1.0,0.0,0.0,0.0
7997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1539013129462395,-0.06202499654039846,-0.21096462642530514,-0.15371313936185255,-0.03961712774520125,0.0,0.0,0.0,0.0,1.0,0.0
7998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1410835004073548,-0.06286188391610874,-0.20136955066086548,-0.11284722252554111,-0.040950206777665664,0.0,0.0,1.0,0.0,0.0,0.0
7999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2343686916625711,-0.07040473896471817,-0.26373754312972336,-0.15371313936185255,-0.04893257125604774,0.0,0.0,0.0,1.0,0.0,0.0
8000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22297508051689582,-0.07261470129884487,-0.2565412363063936,-0.11284722252554111,-0.05179204591782941,0.0,0.0,0.0,1.0,0.0,0.0
8001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045662007062324386,-0.06886138821990184,-0.13660278925089767,0.009750527983393221,-0.048827858099419114,0.0,0.0,0.0,1.0,0.0,0.0
8002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13538669483451715,-0.06583265295542658,-0.19657201277864564,-0.15371313936185255,-0.04384995573045834,0.0,0.0,0.0,1.0,0.0,0.0
8003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02857159034381148,-0.06224961566288347,-0.12460894454534809,-0.17414609778000828,-0.03966545689441446,0.0,0.0,0.0,1.0,0.0,0.0
8004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11687207672279484,-0.06960770336880363,-0.18457816807309604,-0.17414609778000828,-0.04784516539875048,1.0,0.0,0.0,0.0,0.0,0.0
8005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12968988926167951,-0.07021634873295655,-0.1941732438375357,0.009750527983393221,-0.050334116583230865,0.0,0.0,0.0,1.0,0.0,0.0
8006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22582348330331464,-0.06856068842689772,-0.2589400052475035,0.009750527983393221,-0.048493581484027735,0.0,0.0,1.0,0.0,0.0,0.0
8007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19021844847307942,-0.07042647629915222,-0.23495231583640433,-0.11284722252554111,-0.049359478740764434,1.0,0.0,0.0,0.0,0.0,0.0
8008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07343393422990786,-0.07155681768972193,-0.155792940779777,-0.11284722252554111,-0.05061603662030793,0.0,0.0,0.0,1.0,0.0,0.0
8009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07984284049935021,-0.06585801317893294,-0.16059047866199685,-0.15371313936185255,-0.043878147734166054,0.0,0.0,0.0,1.0,0.0,0.0
8010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19021844847307942,-0.07158580080230063,-0.23495231583640433,-0.15371313936185255,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
8011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17953693802400883,-0.05882960837859561,-0.22775600901307458,-0.11284722252554111,-0.03646767818814031,0.0,0.0,0.0,1.0,0.0,0.0
8012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2806552369418769,-0.07494784186143108,-0.2949215393641523,-0.17414609778000828,-0.05378159589377328,1.0,0.0,0.0,0.0,0.0,0.0
8013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10334216348730546,-0.06923816868342507,-0.17498309230865636,0.009750527983393221,-0.04924671072593361,0.0,0.0,0.0,1.0,0.0,0.0
8014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24433810141503695,-0.06667316322020918,-0.2709338499530531,-0.15371313936185255,-0.044784319281913766,1.0,0.0,0.0,0.0,0.0,0.0
8015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1866579449900559,-0.059351304405012406,-0.23255354689529442,-0.15371313936185255,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
8016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19235475056289353,-0.07045183652265859,-0.23495231583640433,0.009750527983393221,-0.050595899474802426,0.0,0.0,0.0,1.0,0.0,0.0
8017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04067730218609146,-0.051540355565049885,-0.13420402030978776,-0.15371313936185255,-0.027961747926615113,0.0,0.0,0.0,1.0,0.0,0.0
8018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2058846637983829,-0.06601379740904352,-0.244547391600844,-0.11284722252554111,-0.04445407009562349,0.0,0.0,0.0,1.0,0.0,0.0
8019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2699737264928063,-0.08029522613220319,-0.28772523254082255,-0.11284722252554111,-0.06033019561216341,0.0,0.0,1.0,0.0,0.0,0.0
8020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07129763214009376,-0.06983956826943333,-0.1533941718386671,-0.17414609778000828,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
8021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25929221604373576,-0.07024895473460761,-0.28052892571749277,-0.15371313936185255,-0.048759391804700396,0.0,0.0,1.0,0.0,0.0,0.0
8022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047086208455533796,-0.06638695498349441,-0.1390015581920076,-0.17414609778000828,-0.04426478092787174,1.0,0.0,0.0,0.0,0.0,0.0
8023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13253829204809833,-0.053746695010104234,-0.19657201277864564,-0.11284722252554111,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
8024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05474419115893895,-0.06714413879961323,-0.06943725889981996,-0.17414609778000828,-0.04510651361000184,0.0,0.0,0.0,0.0,1.0,0.0
8025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19520315334931235,-0.07543693188619682,-0.23735108477751424,-0.15371313936185255,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
8026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30771506341285565,-0.06652462476824329,-0.31411169089303165,-0.15371313936185255,-0.1262712922844892,0.0,0.0,0.0,1.0,0.0,0.0
8027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005609243093214339,-0.065676868725316,-0.10302002407535882,0.009750527983393221,-0.04528774791955138,1.0,0.0,0.0,0.0,0.0,0.0
8028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3475927024227191,-0.06514792692075454,-0.34049814924524074,-0.11284722252554111,-0.04349151454046036,1.0,0.0,0.0,0.0,0.0,0.0
8029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01201814936265668,-0.06934685535559525,-0.09822248619313897,-0.11284722252554111,-0.04815930486863636,0.0,0.0,0.0,1.0,0.0,0.0
8030,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03640469800646323,-0.07223067505717695,-0.13180525136867785,-0.11284722252554111,-0.05136513843311271,0.0,0.0,1.0,0.0,0.0,0.0
8031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24148969862861813,-0.07385735225065708,-0.2685350810119432,-0.11284722252554111,-0.053173454099507036,0.0,0.0,0.0,0.0,1.0,0.0
8032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19733945543912645,-0.06770206371675341,-0.23974985371862417,-0.17414609778000828,-0.04572673769157139,1.0,0.0,0.0,0.0,0.0,0.0
8033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13040198995828423,-0.06787958528129802,-0.1941732438375357,0.009750527983393221,-0.047736424813020754,0.0,0.0,0.0,1.0,0.0,0.0
8034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19377895195610292,-0.0707054387577223,-0.23735108477751424,0.009750527983393221,-0.050877819511879495,0.0,0.0,1.0,0.0,0.0,0.0
8035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16369559773945874,-0.06720210502477066,0.004924578274587509,-0.17414609778000828,-0.045170952475619454,1.0,0.0,0.0,0.0,0.0,0.0
8036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048510409848743205,-0.06748106748334075,-0.1390015581920076,-0.11284722252554111,-0.04608517888156937,0.0,0.0,0.0,1.0,0.0,0.0
8037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27424633067243454,-0.0724589170687343,-0.29012400148193246,-0.17414609778000828,-0.051014752101316924,0.0,0.0,0.0,1.0,0.0,0.0
8038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1560376150360536,-0.06718036769033663,-0.21096462642530514,-0.11284722252554111,-0.04575090226617799,0.0,0.0,1.0,0.0,0.0,0.0
8039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030707892433625594,-0.07119452878248804,-0.127007713486458,0.009750527983393221,-0.051421522440528125,0.0,0.0,0.0,1.0,0.0,0.0
8040,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10832686836353839,-0.07137567323610498,-0.1797806301908762,-0.15371313936185255,-0.05001192225514279,0.0,0.0,1.0,0.0,0.0,0.0
8041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13253829204809833,-0.07006418739191833,-0.19657201277864564,-0.11284722252554111,-0.048956735830654345,1.0,0.0,0.0,0.0,0.0,0.0
8042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2535954104708981,-0.06962219492509299,-0.27813015677638286,0.009750527983393221,-0.04967361821065031,0.0,0.0,0.0,1.0,0.0,0.0
