,property_value,pml,deductible,claim_amount,Cluster,curve,ded%
6236,236000.0,47000.0,5000.0,217060.0,1,Y2,0.10638297872340426
6237,519000.0,104000.0,2000.0,204270.0,1,Y2,0.019230769230769232
6238,390000.0,78000.0,500.0,173800.0,1,Y2,0.00641025641025641
6239,268000.0,54000.0,1000.0,203530.0,1,Y2,0.018518518518518517
6240,456000.0,91000.0,500.0,178200.0,1,Y2,0.005494505494505495
6241,311000.0,62000.0,5000.0,198180.0,1,Y2,0.08064516129032258
6242,300000.0,60000.0,5000.0,195260.0,1,Y2,0.08333333333333333
6243,550000.0,110000.0,1000.0,188550.0,1,Y2,0.00909090909090909
6244,163000.0,33000.0,5000.0,196450.0,1,Y2,0.15151515151515152
6245,325000.0,65000.0,1000.0,204280.0,1,Y2,0.015384615384615385
6246,496000.0,99000.0,500.0,191760.0,1,Y2,0.005050505050505051
6247,332000.0,66000.0,1000.0,183960.0,1,Y2,0.015151515151515152
6248,509000.0,102000.0,5000.0,197560.0,1,Y2,0.049019607843137254
6249,299000.0,60000.0,2000.0,209840.0,1,Y2,0.03333333333333333
6250,500000.0,100000.0,5000.0,179880.0,1,Y2,0.05
6251,636000.0,127000.0,5000.0,203020.0,1,Y2,0.03937007874015748
6252,463000.0,93000.0,2000.0,211410.0,1,Y2,0.021505376344086023
6253,598000.0,120000.0,500.0,183400.0,1,Y2,0.004166666666666667
6254,398000.0,80000.0,5000.0,179630.0,1,Y2,0.0625
6255,476000.0,95000.0,500.0,199970.0,1,Y2,0.005263157894736842
6256,510000.0,102000.0,500.0,196870.0,1,Y2,0.004901960784313725
6257,427000.0,85000.0,1000.0,183840.0,1,Y2,0.011764705882352941
6258,447000.0,89000.0,500.0,214070.0,1,Y2,0.0056179775280898875
6259,248000.0,50000.0,5000.0,195000.0,1,Y2,0.1
6260,557000.0,111000.0,5000.0,195950.0,1,Y2,0.04504504504504504
6261,548000.0,110000.0,500.0,190890.0,1,Y2,0.004545454545454545
6262,287000.0,57000.0,5000.0,223830.0,1,Y2,0.08771929824561403
6263,487000.0,97000.0,5000.0,177580.0,1,Y2,0.05154639175257732
6264,542000.0,108000.0,1000.0,205250.0,1,Y2,0.009259259259259259
6265,456000.0,91000.0,500.0,214970.0,1,Y2,0.005494505494505495
6266,289000.0,58000.0,5000.0,200130.0,1,Y2,0.08620689655172414
6267,350000.0,70000.0,1000.0,202600.0,1,Y2,0.014285714285714285
6268,438000.0,88000.0,1000.0,203230.0,1,Y2,0.011363636363636364
6269,432000.0,86000.0,5000.0,206640.0,1,Y2,0.05813953488372093
6270,365000.0,73000.0,500.0,201690.0,1,Y2,0.00684931506849315
6271,505000.0,101000.0,5000.0,190330.0,1,Y2,0.04950495049504951
6272,343000.0,69000.0,2000.0,193860.0,1,Y2,0.028985507246376812
6273,475000.0,95000.0,500.0,195570.0,1,Y2,0.005263157894736842
6274,386000.0,77000.0,5000.0,205960.0,1,Y2,0.06493506493506493
6275,441000.0,88000.0,1000.0,224890.0,1,Y2,0.011363636363636364
6276,538000.0,108000.0,5000.0,187600.0,1,Y2,0.046296296296296294
6277,242000.0,48000.0,2000.0,198130.0,1,Y2,0.041666666666666664
6278,500000.0,100000.0,2000.0,199110.0,1,Y2,0.02
6279,425000.0,85000.0,5000.0,175980.0,1,Y2,0.058823529411764705
6280,418000.0,84000.0,1000.0,194440.0,1,Y2,0.011904761904761904
6281,522000.0,104000.0,1000.0,174320.0,1,Y2,0.009615384615384616
6282,380000.0,76000.0,2000.0,203870.0,1,Y2,0.02631578947368421
6283,334000.0,67000.0,5000.0,216380.0,1,Y2,0.07462686567164178
6284,484000.0,97000.0,5000.0,195940.0,1,Y2,0.05154639175257732
6285,314000.0,63000.0,1000.0,228130.0,1,Y2,0.015873015873015872
6286,177000.0,35000.0,1000.0,186780.0,1,Y2,0.02857142857142857
6287,279000.0,56000.0,2000.0,206820.0,1,Y2,0.03571428571428571
6288,464000.0,93000.0,1000.0,191400.0,1,Y2,0.010752688172043012
6289,669000.0,134000.0,5000.0,185450.0,1,Y2,0.03731343283582089
6290,226000.0,45000.0,2000.0,199940.0,1,Y2,0.044444444444444446
6291,415000.0,83000.0,2000.0,190230.0,1,Y2,0.024096385542168676
6292,458000.0,92000.0,500.0,204230.0,1,Y2,0.005434782608695652
6293,327000.0,65000.0,1000.0,209660.0,1,Y2,0.015384615384615385
6294,678000.0,136000.0,2000.0,165750.0,1,Y2,0.014705882352941176
6295,610000.0,122000.0,5000.0,220440.0,1,Y2,0.040983606557377046
6296,304000.0,61000.0,5000.0,196790.0,1,Y2,0.08196721311475409
6297,508000.0,102000.0,5000.0,192420.0,1,Y2,0.049019607843137254
6298,172000.0,34000.0,2000.0,179490.0,1,Y2,0.058823529411764705
6299,434000.0,87000.0,1000.0,209590.0,1,Y2,0.011494252873563218
6300,262000.0,52000.0,500.0,198190.0,1,Y2,0.009615384615384616
6301,533000.0,107000.0,5000.0,200910.0,1,Y2,0.04672897196261682
6302,390000.0,78000.0,5000.0,199250.0,1,Y2,0.0641025641025641
6303,435000.0,87000.0,5000.0,208000.0,1,Y2,0.05747126436781609
6304,430000.0,86000.0,500.0,188860.0,1,Y2,0.005813953488372093
6305,413000.0,83000.0,5000.0,196660.0,1,Y2,0.060240963855421686
6306,316000.0,63000.0,5000.0,216620.0,1,Y2,0.07936507936507936
6307,396000.0,79000.0,500.0,183400.0,1,Y2,0.006329113924050633
6308,316000.0,63000.0,500.0,215860.0,1,Y2,0.007936507936507936
6309,708000.0,142000.0,1000.0,180410.0,1,Y2,0.007042253521126761
6310,332000.0,66000.0,500.0,162130.0,1,Y2,0.007575757575757576
6311,419000.0,84000.0,1000.0,219280.0,1,Y2,0.011904761904761904
6312,539000.0,108000.0,1000.0,197040.0,1,Y2,0.009259259259259259
6313,326000.0,65000.0,5000.0,160510.0,1,Y2,0.07692307692307693
6314,452000.0,90000.0,1000.0,224180.0,1,Y2,0.011111111111111112
6315,71000.0,14000.0,2000.0,185090.0,1,Y2,0.14285714285714285
6316,436000.0,87000.0,5000.0,207570.0,1,Y2,0.05747126436781609
6317,367000.0,73000.0,2000.0,208120.0,1,Y2,0.0273972602739726
6318,403000.0,81000.0,2000.0,197890.0,1,Y2,0.024691358024691357
6319,629000.0,126000.0,500.0,215720.0,1,Y2,0.003968253968253968
6320,396000.0,79000.0,1000.0,190730.0,1,Y2,0.012658227848101266
6321,344000.0,69000.0,5000.0,203440.0,1,Y2,0.07246376811594203
6322,279000.0,56000.0,2000.0,205270.0,1,Y2,0.03571428571428571
6323,491000.0,98000.0,5000.0,206010.0,1,Y2,0.05102040816326531
6324,510000.0,102000.0,500.0,195500.0,1,Y2,0.004901960784313725
6325,483000.0,97000.0,1000.0,207720.0,1,Y2,0.010309278350515464
6326,558000.0,112000.0,2000.0,198050.0,1,Y2,0.017857142857142856
6327,437000.0,87000.0,5000.0,202950.0,1,Y2,0.05747126436781609
6328,745000.0,149000.0,1000.0,180590.0,1,Y2,0.006711409395973154
6329,421000.0,84000.0,1000.0,187540.0,1,Y2,0.011904761904761904
6330,728000.0,146000.0,1000.0,194440.0,1,Y2,0.00684931506849315
6331,721000.0,144000.0,2000.0,195650.0,1,Y2,0.013888888888888888
6332,208000.0,42000.0,5000.0,203390.0,1,Y2,0.11904761904761904
6333,483000.0,97000.0,1000.0,184770.0,1,Y2,0.010309278350515464
6334,283000.0,57000.0,500.0,187140.0,1,Y2,0.008771929824561403
6335,152000.0,30000.0,1000.0,182100.0,1,Y2,0.03333333333333333
6336,290000.0,58000.0,1000.0,211980.0,1,Y2,0.017241379310344827
6337,572000.0,114000.0,1000.0,218590.0,1,Y2,0.008771929824561403
6338,499000.0,100000.0,500.0,180030.0,1,Y2,0.005
6339,397000.0,79000.0,1000.0,187030.0,1,Y2,0.012658227848101266
6340,515000.0,103000.0,2000.0,228190.0,1,Y2,0.019417475728155338
6341,396000.0,79000.0,500.0,194030.0,1,Y2,0.006329113924050633
6342,510000.0,102000.0,5000.0,208490.0,1,Y2,0.049019607843137254
6343,589000.0,118000.0,1000.0,200660.0,1,Y2,0.00847457627118644
6344,514000.0,103000.0,500.0,165480.0,1,Y2,0.0048543689320388345
6345,586000.0,117000.0,5000.0,199180.0,1,Y2,0.042735042735042736
6346,479000.0,96000.0,500.0,201330.0,1,Y2,0.005208333333333333
6347,468000.0,94000.0,2000.0,199050.0,1,Y2,0.02127659574468085
6348,438000.0,88000.0,1000.0,180160.0,1,Y2,0.011363636363636364
6349,365000.0,73000.0,500.0,179120.0,1,Y2,0.00684931506849315
6350,469000.0,94000.0,500.0,213100.0,1,Y2,0.005319148936170213
6351,655000.0,131000.0,5000.0,218310.0,1,Y2,0.03816793893129771
6352,552000.0,110000.0,500.0,202970.0,1,Y2,0.004545454545454545
6353,581000.0,116000.0,2000.0,208170.0,1,Y2,0.017241379310344827
6354,569000.0,114000.0,2000.0,183970.0,1,Y2,0.017543859649122806
6355,555000.0,111000.0,2000.0,175270.0,1,Y2,0.018018018018018018
6356,423000.0,85000.0,1000.0,209510.0,1,Y2,0.011764705882352941
6357,452000.0,90000.0,1000.0,225510.0,1,Y2,0.011111111111111112
6358,179000.0,36000.0,500.0,194840.0,1,Y2,0.013888888888888888
6359,391000.0,78000.0,1000.0,200500.0,1,Y2,0.01282051282051282
6360,401000.0,80000.0,500.0,194920.0,1,Y2,0.00625
6361,588000.0,118000.0,500.0,227820.0,1,Y2,0.00423728813559322
6362,705000.0,141000.0,5000.0,180150.0,1,Y2,0.03546099290780142
6363,398000.0,80000.0,1000.0,217690.0,1,Y2,0.0125
6364,374000.0,75000.0,1000.0,195480.0,1,Y2,0.013333333333333334
6365,317000.0,63000.0,5000.0,211350.0,1,Y2,0.07936507936507936
6366,353000.0,71000.0,2000.0,187710.0,1,Y2,0.028169014084507043
6367,471000.0,94000.0,1000.0,185220.0,1,Y2,0.010638297872340425
6368,578000.0,116000.0,500.0,221140.0,1,Y2,0.004310344827586207
6369,528000.0,106000.0,500.0,217980.0,1,Y2,0.0047169811320754715
6370,583000.0,117000.0,1000.0,160030.0,1,Y2,0.008547008547008548
6371,360000.0,72000.0,1000.0,172960.0,1,Y2,0.013888888888888888
6372,416000.0,83000.0,1000.0,196300.0,1,Y2,0.012048192771084338
6373,405000.0,81000.0,5000.0,207090.0,1,Y2,0.06172839506172839
6374,462000.0,92000.0,500.0,185010.0,1,Y2,0.005434782608695652
6375,690000.0,138000.0,500.0,215140.0,1,Y2,0.0036231884057971015
6376,423000.0,85000.0,2000.0,220800.0,1,Y2,0.023529411764705882
6377,302000.0,60000.0,1000.0,189140.0,1,Y2,0.016666666666666666
6378,204000.0,41000.0,500.0,200930.0,1,Y2,0.012195121951219513
6379,448000.0,90000.0,500.0,188150.0,1,Y2,0.005555555555555556
6380,170000.0,34000.0,1000.0,208580.0,1,Y2,0.029411764705882353
6381,378000.0,76000.0,1000.0,222440.0,1,Y2,0.013157894736842105
6382,560000.0,112000.0,1000.0,193750.0,1,Y2,0.008928571428571428
6383,365000.0,73000.0,5000.0,210590.0,1,Y2,0.0684931506849315
6384,412000.0,82000.0,500.0,195140.0,1,Y2,0.006097560975609756
6385,558000.0,112000.0,1000.0,212730.0,1,Y2,0.008928571428571428
6386,576000.0,115000.0,1000.0,188230.0,1,Y2,0.008695652173913044
6387,390000.0,78000.0,1000.0,216770.0,1,Y2,0.01282051282051282
6388,432000.0,86000.0,1000.0,222870.0,1,Y2,0.011627906976744186
6389,502000.0,100000.0,1000.0,207620.0,1,Y2,0.01
6390,556000.0,111000.0,1000.0,212090.0,1,Y2,0.009009009009009009
6391,397000.0,79000.0,500.0,174290.0,1,Y2,0.006329113924050633
6392,543000.0,109000.0,1000.0,195740.0,1,Y2,0.009174311926605505
6393,554000.0,111000.0,500.0,184100.0,1,Y2,0.0045045045045045045
6394,527000.0,105000.0,1000.0,179400.0,1,Y2,0.009523809523809525
6395,413000.0,83000.0,5000.0,212380.0,1,Y2,0.060240963855421686
6396,381000.0,76000.0,2000.0,200340.0,1,Y2,0.02631578947368421
6397,359000.0,72000.0,1000.0,215760.0,1,Y2,0.013888888888888888
6398,388000.0,78000.0,1000.0,194180.0,1,Y2,0.01282051282051282
6399,608000.0,122000.0,500.0,211040.0,1,Y2,0.004098360655737705
6400,512000.0,102000.0,500.0,208920.0,1,Y2,0.004901960784313725
6401,554000.0,111000.0,2000.0,178480.0,1,Y2,0.018018018018018018
6402,545000.0,109000.0,1000.0,195110.0,1,Y2,0.009174311926605505
6403,324000.0,65000.0,5000.0,210660.0,1,Y2,0.07692307692307693
6404,642000.0,128000.0,2000.0,205320.0,1,Y2,0.015625
6405,669000.0,134000.0,2000.0,178600.0,1,Y2,0.014925373134328358
6406,730000.0,146000.0,2000.0,188110.0,1,Y2,0.0136986301369863
6407,251000.0,50000.0,5000.0,219180.0,1,Y2,0.1
6408,587000.0,117000.0,2000.0,206490.0,1,Y2,0.017094017094017096
6409,459000.0,92000.0,2000.0,210610.0,1,Y2,0.021739130434782608
6410,647000.0,129000.0,500.0,210500.0,1,Y2,0.003875968992248062
6411,149000.0,30000.0,2000.0,177820.0,1,Y2,0.06666666666666667
6412,560000.0,112000.0,2000.0,191000.0,1,Y2,0.017857142857142856
6413,259000.0,52000.0,2000.0,189870.0,1,Y2,0.038461538461538464
6414,237000.0,47000.0,5000.0,206860.0,1,Y2,0.10638297872340426
6415,401000.0,80000.0,2000.0,215310.0,1,Y2,0.025
6416,607000.0,121000.0,1000.0,208250.0,1,Y2,0.008264462809917356
6417,233000.0,47000.0,1000.0,209310.0,1,Y2,0.02127659574468085
6418,265000.0,53000.0,5000.0,211550.0,1,Y2,0.09433962264150944
6419,394000.0,79000.0,5000.0,246730.0,1,Y2,0.06329113924050633
6420,594000.0,119000.0,500.0,227320.0,1,Y2,0.004201680672268907
6421,527000.0,105000.0,1000.0,191940.0,1,Y2,0.009523809523809525
6422,455000.0,91000.0,1000.0,193180.0,1,Y2,0.01098901098901099
6423,393000.0,79000.0,1000.0,196190.0,1,Y2,0.012658227848101266
6424,628000.0,126000.0,500.0,192780.0,1,Y2,0.003968253968253968
6425,489000.0,98000.0,1000.0,184690.0,1,Y2,0.01020408163265306
6426,399000.0,80000.0,1000.0,198510.0,1,Y2,0.0125
6427,428000.0,86000.0,2000.0,213020.0,1,Y2,0.023255813953488372
6428,166000.0,33000.0,500.0,183430.0,1,Y2,0.015151515151515152
6429,532000.0,106000.0,500.0,216110.0,1,Y2,0.0047169811320754715
6430,364000.0,73000.0,1000.0,193150.0,1,Y2,0.0136986301369863
6431,616000.0,123000.0,5000.0,196550.0,1,Y2,0.04065040650406504
6432,672000.0,134000.0,5000.0,179710.0,1,Y2,0.03731343283582089
6433,462000.0,92000.0,2000.0,197510.0,1,Y2,0.021739130434782608
6434,298000.0,60000.0,5000.0,217450.0,1,Y2,0.08333333333333333
6435,598000.0,120000.0,1000.0,223660.0,1,Y2,0.008333333333333333
6436,395000.0,79000.0,500.0,206510.0,1,Y2,0.006329113924050633
6437,376000.0,75000.0,1000.0,203070.0,1,Y2,0.013333333333333334
6438,446000.0,89000.0,2000.0,210470.0,1,Y2,0.02247191011235955
6439,448000.0,90000.0,5000.0,229660.0,1,Y2,0.05555555555555555
6440,498000.0,100000.0,2000.0,212190.0,1,Y2,0.02
6441,397000.0,79000.0,5000.0,199570.0,1,Y2,0.06329113924050633
6442,637000.0,127000.0,500.0,208170.0,1,Y2,0.003937007874015748
6443,355000.0,71000.0,500.0,200110.0,1,Y2,0.007042253521126761
6444,447000.0,89000.0,1000.0,190240.0,1,Y2,0.011235955056179775
6445,396000.0,79000.0,1000.0,196220.0,1,Y2,0.012658227848101266
6446,496000.0,99000.0,2000.0,202650.0,1,Y2,0.020202020202020204
6447,600000.0,120000.0,5000.0,202580.0,1,Y2,0.041666666666666664
6448,631000.0,126000.0,5000.0,195170.0,1,Y2,0.03968253968253968
6449,527000.0,105000.0,1000.0,178170.0,1,Y2,0.009523809523809525
6450,416000.0,83000.0,2000.0,208480.0,1,Y2,0.024096385542168676
6451,283000.0,57000.0,2000.0,203020.0,1,Y2,0.03508771929824561
6452,215000.0,43000.0,1000.0,189530.0,1,Y2,0.023255813953488372
6453,248000.0,50000.0,1000.0,239440.0,1,Y2,0.02
6454,685000.0,137000.0,1000.0,197240.0,1,Y2,0.0072992700729927005
6455,510000.0,102000.0,2000.0,198880.0,1,Y2,0.0196078431372549
6456,429000.0,86000.0,5000.0,219850.0,1,Y2,0.05813953488372093
6457,695000.0,139000.0,5000.0,196010.0,1,Y2,0.03597122302158273
6458,482000.0,96000.0,2000.0,204350.0,1,Y2,0.020833333333333332
6459,501000.0,100000.0,500.0,206160.0,1,Y2,0.005
6460,441000.0,88000.0,500.0,200330.0,1,Y2,0.005681818181818182
6461,585000.0,117000.0,2000.0,201590.0,1,Y2,0.017094017094017096
6462,543000.0,109000.0,2000.0,193380.0,1,Y2,0.01834862385321101
6463,552000.0,110000.0,5000.0,194480.0,1,Y2,0.045454545454545456
6464,413000.0,83000.0,5000.0,184980.0,1,Y2,0.060240963855421686
6465,186000.0,37000.0,500.0,205290.0,1,Y2,0.013513513513513514
6466,457000.0,91000.0,5000.0,211480.0,1,Y2,0.054945054945054944
6467,423000.0,85000.0,2000.0,199430.0,1,Y2,0.023529411764705882
6468,397000.0,79000.0,500.0,209890.0,1,Y2,0.006329113924050633
6469,353000.0,71000.0,1000.0,218290.0,1,Y2,0.014084507042253521
6470,328000.0,66000.0,1000.0,220910.0,1,Y2,0.015151515151515152
6471,357000.0,71000.0,1000.0,211110.0,1,Y2,0.014084507042253521
6472,611000.0,122000.0,5000.0,199170.0,1,Y2,0.040983606557377046
6473,328000.0,66000.0,5000.0,216570.0,1,Y2,0.07575757575757576
6474,429000.0,86000.0,2000.0,216880.0,1,Y2,0.023255813953488372
6475,421000.0,84000.0,1000.0,211570.0,1,Y2,0.011904761904761904
6476,489000.0,98000.0,2000.0,218350.0,1,Y2,0.02040816326530612
6477,491000.0,98000.0,500.0,200560.0,1,Y2,0.00510204081632653
6478,242000.0,48000.0,500.0,199180.0,1,Y2,0.010416666666666666
6479,353000.0,71000.0,2000.0,224870.0,1,Y2,0.028169014084507043
6480,233000.0,47000.0,500.0,192030.0,1,Y2,0.010638297872340425
6481,398000.0,80000.0,500.0,215470.0,1,Y2,0.00625
6482,523000.0,105000.0,2000.0,193780.0,1,Y2,0.01904761904761905
6483,451000.0,90000.0,500.0,212730.0,1,Y2,0.005555555555555556
6484,552000.0,110000.0,2000.0,207700.0,1,Y2,0.01818181818181818
6485,402000.0,80000.0,2000.0,200150.0,1,Y2,0.025
6486,313000.0,63000.0,500.0,216780.0,1,Y2,0.007936507936507936
6487,463000.0,93000.0,500.0,193650.0,1,Y2,0.005376344086021506
6488,666000.0,133000.0,5000.0,178410.0,1,Y2,0.03759398496240601
6489,193000.0,39000.0,1000.0,204860.0,1,Y2,0.02564102564102564
6490,449000.0,90000.0,5000.0,201280.0,1,Y2,0.05555555555555555
6491,330000.0,66000.0,500.0,200470.0,1,Y2,0.007575757575757576
6492,475000.0,95000.0,500.0,196840.0,1,Y2,0.005263157894736842
6493,499000.0,100000.0,5000.0,234790.0,1,Y2,0.05
6494,581000.0,116000.0,500.0,205090.0,1,Y2,0.004310344827586207
6495,537000.0,107000.0,1000.0,197870.0,1,Y2,0.009345794392523364
6496,287000.0,57000.0,500.0,192970.0,1,Y2,0.008771929824561403
6497,441000.0,88000.0,1000.0,200630.0,1,Y2,0.011363636363636364
6498,450000.0,90000.0,5000.0,199860.0,1,Y2,0.05555555555555555
6499,364000.0,73000.0,5000.0,168440.0,1,Y2,0.0684931506849315
6500,591000.0,118000.0,5000.0,228620.0,1,Y2,0.0423728813559322
6501,167000.0,33000.0,500.0,210430.0,1,Y2,0.015151515151515152
6502,702000.0,140000.0,2000.0,175750.0,1,Y2,0.014285714285714285
6503,400000.0,80000.0,500.0,184110.0,1,Y2,0.00625
6504,579000.0,116000.0,1000.0,191160.0,1,Y2,0.008620689655172414
6505,206000.0,41000.0,5000.0,213040.0,1,Y2,0.12195121951219512
6506,526000.0,105000.0,1000.0,187580.0,1,Y2,0.009523809523809525
6507,337000.0,67000.0,1000.0,189390.0,1,Y2,0.014925373134328358
6508,514000.0,103000.0,500.0,205620.0,1,Y2,0.0048543689320388345
6509,467000.0,93000.0,2000.0,197900.0,1,Y2,0.021505376344086023
6510,483000.0,97000.0,2000.0,211960.0,1,Y2,0.020618556701030927
6511,478000.0,96000.0,1000.0,181810.0,1,Y2,0.010416666666666666
6512,129000.0,26000.0,5000.0,189460.0,1,Y2,0.19230769230769232
6513,385000.0,77000.0,2000.0,194170.0,1,Y2,0.025974025974025976
6514,292000.0,58000.0,1000.0,223830.0,1,Y2,0.017241379310344827
6515,620000.0,124000.0,5000.0,203840.0,1,Y2,0.04032258064516129
6516,395000.0,79000.0,2000.0,196130.0,1,Y2,0.02531645569620253
6517,363000.0,73000.0,5000.0,227720.0,1,Y2,0.0684931506849315
6518,131000.0,26000.0,1000.0,217450.0,1,Y2,0.038461538461538464
6519,506000.0,101000.0,1000.0,192070.0,1,Y2,0.009900990099009901
6520,478000.0,96000.0,500.0,212760.0,1,Y2,0.005208333333333333
6521,469000.0,94000.0,5000.0,203990.0,1,Y2,0.05319148936170213
6522,404000.0,81000.0,2000.0,202090.0,1,Y2,0.024691358024691357
6523,439000.0,88000.0,5000.0,221510.0,1,Y2,0.056818181818181816
6524,436000.0,87000.0,2000.0,178000.0,1,Y2,0.022988505747126436
6525,458000.0,92000.0,500.0,198500.0,1,Y2,0.005434782608695652
6526,706000.0,141000.0,5000.0,203070.0,1,Y2,0.03546099290780142
6527,588000.0,118000.0,500.0,226030.0,1,Y2,0.00423728813559322
6528,489000.0,98000.0,2000.0,225390.0,1,Y2,0.02040816326530612
6529,350000.0,70000.0,5000.0,195040.0,1,Y2,0.07142857142857142
6530,26000.0,5000.0,1000.0,195210.0,1,Y2,0.2
6531,527000.0,105000.0,5000.0,182920.0,1,Y2,0.047619047619047616
6532,255000.0,51000.0,5000.0,193320.0,1,Y2,0.09803921568627451
6533,395000.0,79000.0,500.0,199350.0,1,Y2,0.006329113924050633
6534,364000.0,73000.0,1000.0,193510.0,1,Y2,0.0136986301369863
6535,474000.0,95000.0,2000.0,173930.0,1,Y2,0.021052631578947368
6536,266000.0,53000.0,2000.0,192670.0,1,Y2,0.03773584905660377
6537,356000.0,71000.0,5000.0,203160.0,1,Y2,0.07042253521126761
6538,616000.0,123000.0,5000.0,184130.0,1,Y2,0.04065040650406504
6539,371000.0,74000.0,1000.0,197950.0,1,Y2,0.013513513513513514
6540,636000.0,127000.0,500.0,200390.0,1,Y2,0.003937007874015748
6541,442000.0,88000.0,1000.0,213610.0,1,Y2,0.011363636363636364
6542,487000.0,97000.0,1000.0,220660.0,1,Y2,0.010309278350515464
6543,278000.0,56000.0,500.0,205490.0,1,Y2,0.008928571428571428
6544,545000.0,109000.0,5000.0,210170.0,1,Y2,0.045871559633027525
6545,580000.0,116000.0,5000.0,189210.0,1,Y2,0.04310344827586207
6546,620000.0,124000.0,5000.0,216500.0,1,Y2,0.04032258064516129
6547,594000.0,119000.0,1000.0,238910.0,1,Y2,0.008403361344537815
6548,347000.0,69000.0,2000.0,188700.0,1,Y2,0.028985507246376812
6549,333000.0,67000.0,500.0,223560.0,1,Y2,0.007462686567164179
6550,517000.0,103000.0,2000.0,198580.0,1,Y2,0.019417475728155338
6551,540000.0,108000.0,2000.0,178860.0,1,Y2,0.018518518518518517
6552,573000.0,115000.0,500.0,202730.0,1,Y2,0.004347826086956522
6553,277000.0,55000.0,2000.0,196490.0,1,Y2,0.03636363636363636
6554,283000.0,57000.0,2000.0,188390.0,1,Y2,0.03508771929824561
6555,416000.0,83000.0,2000.0,208360.0,1,Y2,0.024096385542168676
6556,642000.0,128000.0,2000.0,201770.0,1,Y2,0.015625
6557,330000.0,66000.0,500.0,185850.0,1,Y2,0.007575757575757576
6558,402000.0,80000.0,2000.0,213930.0,1,Y2,0.025
6559,531000.0,106000.0,1000.0,211930.0,1,Y2,0.009433962264150943
6560,644000.0,129000.0,1000.0,212440.0,1,Y2,0.007751937984496124
6561,630000.0,126000.0,500.0,201780.0,1,Y2,0.003968253968253968
6562,601000.0,120000.0,500.0,206200.0,1,Y2,0.004166666666666667
6563,615000.0,123000.0,5000.0,197190.0,1,Y2,0.04065040650406504
6564,309000.0,62000.0,500.0,177890.0,1,Y2,0.008064516129032258
6565,743000.0,149000.0,5000.0,188690.0,1,Y2,0.03355704697986577
6566,418000.0,84000.0,500.0,221980.0,1,Y2,0.005952380952380952
6567,516000.0,103000.0,1000.0,178310.0,1,Y2,0.009708737864077669
6568,455000.0,91000.0,1000.0,202510.0,1,Y2,0.01098901098901099
6569,656000.0,131000.0,5000.0,188550.0,1,Y2,0.03816793893129771
6570,596000.0,119000.0,2000.0,216110.0,1,Y2,0.01680672268907563
6571,432000.0,86000.0,5000.0,227650.0,1,Y2,0.05813953488372093
6572,184000.0,37000.0,1000.0,185790.0,1,Y2,0.02702702702702703
6573,206000.0,41000.0,500.0,190480.0,1,Y2,0.012195121951219513
6574,466000.0,93000.0,1000.0,221850.0,1,Y2,0.010752688172043012
6575,569000.0,114000.0,500.0,189950.0,1,Y2,0.0043859649122807015
6576,524000.0,105000.0,5000.0,190830.0,1,Y2,0.047619047619047616
6577,779000.0,156000.0,5000.0,193740.0,1,Y2,0.03205128205128205
6578,261000.0,52000.0,5000.0,204540.0,1,Y2,0.09615384615384616
6579,339000.0,68000.0,5000.0,198950.0,1,Y2,0.07352941176470588
6580,143000.0,29000.0,2000.0,192460.0,1,Y2,0.06896551724137931
6581,753000.0,151000.0,2000.0,207470.0,1,Y2,0.013245033112582781
6582,648000.0,130000.0,2000.0,214510.0,1,Y2,0.015384615384615385
6583,696000.0,139000.0,500.0,204280.0,1,Y2,0.0035971223021582736
6584,229000.0,46000.0,2000.0,197600.0,1,Y2,0.043478260869565216
6585,494000.0,99000.0,2000.0,216780.0,1,Y2,0.020202020202020204
6586,364000.0,73000.0,5000.0,194050.0,1,Y2,0.0684931506849315
6587,482000.0,96000.0,1000.0,209450.0,1,Y2,0.010416666666666666
6588,621000.0,124000.0,5000.0,198610.0,1,Y2,0.04032258064516129
6589,292000.0,58000.0,5000.0,196560.0,1,Y2,0.08620689655172414
6590,550000.0,110000.0,1000.0,216430.0,1,Y2,0.00909090909090909
6591,327000.0,65000.0,500.0,227580.0,1,Y2,0.007692307692307693
6592,511000.0,102000.0,2000.0,204190.0,1,Y2,0.0196078431372549
6593,441000.0,88000.0,2000.0,172130.0,1,Y2,0.022727272727272728
6594,364000.0,73000.0,5000.0,199170.0,1,Y2,0.0684931506849315
6595,394000.0,79000.0,500.0,201040.0,1,Y2,0.006329113924050633
6596,671000.0,134000.0,1000.0,192410.0,1,Y2,0.007462686567164179
6597,216000.0,43000.0,5000.0,192060.0,1,Y2,0.11627906976744186
6598,672000.0,134000.0,5000.0,175500.0,1,Y2,0.03731343283582089
6599,444000.0,89000.0,500.0,214330.0,1,Y2,0.0056179775280898875
6600,357000.0,71000.0,500.0,196830.0,1,Y2,0.007042253521126761
6601,270000.0,54000.0,2000.0,169080.0,1,Y2,0.037037037037037035
6602,475000.0,95000.0,5000.0,187370.0,1,Y2,0.05263157894736842
6603,555000.0,111000.0,2000.0,223040.0,1,Y2,0.018018018018018018
6604,487000.0,97000.0,5000.0,184130.0,1,Y2,0.05154639175257732
6605,442000.0,88000.0,5000.0,197360.0,1,Y2,0.056818181818181816
6606,134000.0,27000.0,500.0,187100.0,1,Y2,0.018518518518518517
6607,196000.0,39000.0,5000.0,174540.0,1,Y2,0.1282051282051282
